480069776,185744472
480069776,15786955
480069776,354161158
480069776,19671465
480069776,33318712
480069776,607245696
480069776,24911636
480069776,814917353515417601
480069776,723968170239905793
480069776,840618056678293504
480069776,1118691
480069776,22780471
480069776,3511430425
480069776,252672612
480069776,14434070
480069776,125195753
480069776,4783690002
480069776,20048140
480069776,947834276959215618
480069776,18576378
480069776,5135
480069776,238848438
480069776,1509503772
480069776,11367342
480069776,321792211
480069776,51112072
480069776,2795845802
480069776,2895499182
480069776,4230101712
480069776,418780384
480069776,821877000
480069776,7589432
480069776,143110546
480069776,3400161376
480069776,277389877
480069776,11267242
480069776,798297731961913344
480069776,956535426201931777
480069776,15708421
480069776,409615917
480069776,153912705
480069776,755367
480069776,17013577
480069776,17634892
480069776,321061507
480069776,59512534
480069776,12087912
480069776,115197720
480069776,633
480069776,106365542
480069776,816417409087270913
480069776,20857273
480069776,15011200
480069776,121629520
480069776,783356145670852608
480069776,472587261
480069776,227409825
480069776,88012271
480069776,15538226
480069776,43561191
480069776,46509329
480069776,54290504
480069776,68482209
480069776,79653056
480069776,1051171
480069776,137414410
480069776,7595142
480069776,42467881
480069776,48192034
480069776,20862475
480069776,68906469
480069776,19515674
480069776,26753143
480069776,16686144
480069776,117244757
480069776,827721
480069776,99004419
480069776,15848824
480069776,97650875
480069776,14831475
480069776,19383099
480069776,23403718
480069776,102569103
480069776,808595043560857600
480069776,96770474
480069776,2907774137
480069776,3301582463
480069776,619775337
480069776,2492917412
480069776,19968025
480069776,1894231788
480069776,14843055
480069776,39030654
480069776,16288136
480069776,176235525
480069776,1039531
480069776,9172102
480069776,48737760
480069776,736204423
480069776,733806510
480069776,64844802
480069776,811350
480069776,62043663
480069776,111935889
480069776,67728650
480069776,15414807
480069776,150016842
480069776,4265349922
480069776,776105613688528896
480069776,15787371
480069776,236562313
480069776,9082002
480069776,717389285981335552
480069776,420006387
480069776,265602150
480069776,1396857607
480069776,17003162
480069776,7792742
480069776,52089472
480069776,1095841166
480069776,516875194
480069776,3277928935
480069776,769290094352166912
480069776,33836629
480069776,775449094739197953
480069776,15626406
480069776,173654088
480069776,1536811
480069776,2555225340
480069776,181006121
480069776,38833642
480069776,907337720036458496
480069776,19570075
480069776,38993997
480069776,519912830
480069776,19386108
480069776,275031945
480069776,23462787
480069776,125644689
480069776,30331404
480069776,15093212
480069776,720678337606094848
480069776,906608550423674880
480069776,39398073
480069776,5931882
480069776,117299653
480069776,2079671
480069776,7535362
480069776,1702186999
480069776,14511321
480069776,3501679874
480069776,17631078
480069776,100074406
480069776,5706532
480069776,18275645
480069776,1670554321
480069776,346083895
480069776,1385217079
480069776,90290559
480069776,992151
480069776,15475999
480069776,4433429660
480069776,5633002
480069776,3356531254
480069776,1528307430
480069776,14130366
480069776,281318451
480069776,255617445
480069776,673953
480069776,14339698
480069776,1069971690
480069776,66015468
480069776,62760632
480069776,151595062
480069776,18262382
480069776,14137874
480069776,1132776031
480069776,62438818
480069776,156215353
480069776,14629724
480069776,391466238
480069776,491961731
480069776,46243602
480069776,14587429
480069776,574032254
480069776,18254355
480069776,2915925929
480069776,4490486474
480069776,2207129125
480069776,361289499
480069776,357312062
480069776,125304737
480069776,2312333412
480069776,523066936
480069776,3314904071
480069776,619935959
480069776,124030577
480069776,23001198
480069776,19621110
480069776,2857808626
480069776,159169312
480069776,178235401
480069776,2707141981
480069776,198335595
480069776,2773372290
480069776,218225019
480069776,93069110
480069776,3151421
480069776,460544490
480069776,485423030
480069776,2884229261
480069776,15336340
480069776,282545479
480069776,299081229
480069776,28583197
480069776,8198012
480069776,1394399438
480069776,2979430185
480069776,6579292
480069776,223459075
480069776,2329084345
480069776,1322775456
480069776,1383272101
480069776,3562121415
480069776,763489
480069776,51518017
480069776,348082699
480069776,2444782326
480069776,10226092
480069776,14417563
480069776,3250071326
480069776,21457289
480069776,5854882
480069776,888953536666411009
480069776,560175184
480069776,706477238
480069776,18620306
480069776,14439652
480069776,730495762346319872
480069776,166369152
480069776,1694040764
480069776,16955870
480069776,1347494466
480069776,1714041308
480069776,18140773
480069776,259716338
480069776,553804358
480069776,16709304
480069776,8719482
480069776,717313
480069776,14927297
480069776,77900101
480069776,1972860740
480069776,737733050503553024
480069776,700821269319561216
480069776,338754897
480069776,14209885
480069776,1227920058
480069776,43192807
480069776,17565514
480069776,424105723
480069776,57046779
480069776,162441059
480069776,2777453389
480069776,174420619
480069776,571202103
480069776,8131272
480069776,20817363
480069776,5741722
480069776,14606079
480069776,16129526
480069776,17071048
480069776,22642788
480069776,96666224
480069776,14381020
480069776,21569251
480069776,14982804
480069776,546076148
480069776,18499574
480069776,942627379
480069776,710312746353463296
480069776,770250456
480069776,53839011
480069776,3701125272
480069776,28825574
480069776,39551364
480069776,26259576
480069776,5718162
480069776,7058202
480069776,194653605
480069776,8442372
480069776,6606342
480069776,19595287
480069776,93498250
480069776,532406707
480069776,309236605
480069776,55458502
480069776,46487941
480069776,15670515
480069776,37025150
480069776,16930986
480069776,180866027
480069776,21789117
480069776,1344951
480069776,734825318943469568
480069776,3857068093
480069776,720685634461917184
480069776,135226568
480069776,288051173
480069776,2590272732
480069776,2565589034
480069776,2858533652
480069776,106109075
480069776,866670247
480069776,3121003429
480069776,2977097878
480069776,3379531504
480069776,3378978803
480069776,3379620964
480069776,2724433218
480069776,2836891537
480069776,16700346
480069776,742143
480069776,51241574
480069776,428333
480069776,807095
480069776,5988062
480069776,17004618
480069776,303862998
480069776,23476681
480069776,2663858912
480069776,71895597
480069776,113058875
480069776,3054317528
480069776,15865878
480069776,14706139
480069776,14073364
480069776,20715095
480069776,14885549
480069776,691353
480069776,13982132
480069776,82689705
480069776,7514802
480069776,876624356
480069776,753507897024229376
480069776,354213711
480069776,753463641064640512
480069776,110866649
480069776,34387624
480069776,164817996
480069776,6490642
480069776,28180275
480069776,2384934740
480069776,3044963881
480069776,158822297
480069776,746687526
480069776,714758552
480069776,35854783
480069776,52089924
480069776,25119726
480069776,160550152
480069776,601903106
480069776,745333353008799744
480069776,242815499
480069776,557052646
480069776,50396893
480069776,36441421
480069776,259948061
480069776,15220473
480069776,3379043519
480069776,188934427
480069776,2176698228
480069776,69215858
480069776,1424721133
480069776,103050805
480069776,3396030796
480069776,2650407927
480069776,87359651
480069776,52789743
480069776,1117836660
480069776,184128260
480069776,50369890
480069776,452218563
480069776,702585821
480069776,2710200276
480069776,60462070
480069776,39357410
480069776,208818498
480069776,2272609824
480069776,72010221
480069776,2419520911
480069776,56164952
480069776,1602468488
480069776,29280436
480069776,319495747
480069776,243382100
480069776,1849968230
480069776,322927667
480069776,43646370
480069776,604844194
480069776,614198901
480069776,147161297
480069776,16685316
480069776,1128543122
480069776,846245360
480069776,2189503302
480069776,370781645
480069776,19330667
480069776,2370961896
480069776,438671598
480069776,386346204
480069776,26586737
480069776,317499529
480069776,2339577896
480069776,57899028
480069776,252874958
480069776,21713274
480069776,56265051
480069776,951863334
480069776,860119476
480069776,177091214
480069776,186646117
480069776,14926475
480069776,423101990
480069776,337351181
480069776,1509289459
480069776,1677063582
480069776,14055744
480069776,577617163
480069776,852261294
480069776,1847027131
480069776,288541558
480069776,159329245
480069776,431661823
480069776,864958705
480069776,53297035
480069776,1673999317
480069776,16821478
480069776,20747011
480069776,360352240
480069776,524849997
480069776,366171198
480069776,885941310
480069776,2295903604
480069776,805735506
480069776,381889945
480069776,50393960
480069776,169686021
480069776,158128894
480069776,1325855443
480069776,1408823911
480069776,17243213
480069776,18667907
480069776,200163448
480069776,232442457
480069776,722362754
480069776,88364040
480069776,386897482
480069776,503876512
480069776,29157944
480069776,1226199534
480069776,44039298
480069776,115485051
480069776,224394618
480069776,628673553
480069776,948886646
480069776,948898718
480069776,1431607663
480069776,1424446416
480069776,78101029
480069776,1607158698
480069776,730933608
480069776,1728907820
480069776,1849893044
480069776,1850330191
480069776,508886826
480069776,2262453963
480069776,569495749
480069776,116079820
480069776,251870443
480069776,533537916
480069776,2290427067
480069776,380665731
480069776,1944497983
480069776,1195498416
480069776,1857975115
480069776,2303215476
480069776,1973713256
480069776,764478080
480069776,2245683265
480069776,1868789689
480069776,2326321320
480069776,605096038
480069776,1584446095
480069776,31613995
480069776,142232087
480069776,273756837
480069776,1269163358
480069776,302355837
480069776,10228272
480069776,1639754030
480069776,84786801
480069776,24980246
480069776,20798630
480069776,17388955
480069776,789719732
480069776,299996346
480069776,187844221
480069776,392486664
480069776,402179097
480069776,35611569
480069776,21904217
480069776,25387735
480069776,17525171
480069776,78805110
480069776,12369372
480069776,94513741
480069776,19565656
480069776,15214543
480069776,3108351
480069776,813286
480069776,180055456
480069776,54964162
480069776,541815212
480069776,28943809
480069776,33879038
480069776,255529539
480069776,29197414
480069776,13688502
480069776,176895064
480069776,1618615921
480069776,212076446
480069776,50080723
480069776,16535953
480069776,19256685
480069776,17681513
480069776,21097230
480069776,58169383
